,sin,tan,pwm,param_a,param_b
1646,-0.8966410367852357,-2.025125619192507,-1.0,1,1
1647,-0.8952456483248119,-2.0092011955061135,-1.0,1,1
1648,-0.8938414241512637,-1.9934765443401123,-1.0,1,1
1649,-0.8924283781237179,-1.9779476252793642,-1.0,1,1
1650,-0.891006524188368,-1.9626105055051515,-1.0,1,1
1651,-0.8895758763783381,-1.947461356231843,-1.0,1,1
1652,-0.8881364488135444,-1.9324964492841805,-1.0,1,1
1653,-0.8866882557005564,-1.9177121538088107,-1.0,1,1
1654,-0.8852313113324553,-1.9031049331138905,-1.0,1,1
1655,-0.8837656300886936,-1.888671341631069,-1.0,1,1
1656,-0.8822912264349531,-1.8744080219942836,1.0,1,1
1657,-0.8808081149230035,-1.8603117022302145,-1.0,1,1
1658,-0.8793163101905562,-1.8463791930553866,-1.0,1,1
1659,-0.8778158269611218,-1.8326073852752995,-1.0,1,1
1660,-0.8763066800438634,-1.8189932472810642,-1.0,1,1
1661,-0.8747888843334526,-1.8055338226393476,-1.0,1,1
1662,-0.8732624548099202,-1.792226227771538,-1.0,1,1
1663,-0.8717274065385089,-1.7790676497183693,-1.0,1,1
1664,-0.8701837546695254,-1.7660553439863025,-1.0,1,1
1665,-0.8686315144381915,-1.753186632472239,-1.0,1,1
1666,-0.8670707011644904,-1.740458901463185,-1.0,1,1
1667,-0.865501330253019,-1.7278695997078481,-1.0,1,1
1668,-0.8639234171928354,-1.7154162365570629,-1.0,1,1
1669,-0.8623369775573041,-1.703096380170218,-1.0,1,1
1670,-0.860742027003944,-1.6909076557850133,-1.0,1,1
1671,-0.8591385812742723,-1.6788477440478997,-1.0,1,1
1672,-0.8575266561936523,-1.6669143794027743,1.0,1,1
1673,-0.8559062676711331,-1.6551053485355205,-1.0,1,1
1674,-0.8542774316992954,-1.6434184888722134,-1.0,1,1
1675,-0.8526401643540921,-1.6318516871287887,-1.0,1,1
1676,-0.8509944817946923,-1.6204028779101725,-1.0,1,1
1677,-0.8493404002633166,-1.6090700423568418,-1.0,1,1
1678,-0.8476779360850835,-1.5978512068370805,-1.0,1,1
1679,-0.846007105667842,-1.586744441682983,-1.0,1,1
1680,-0.8443279255020155,-1.5757478599686536,-1.0,1,1
1681,-0.8426404121604323,-1.5648596163288355,-1.0,1,1
1682,-0.8409445822981693,-1.5540779058165592,-1.0,1,1
1683,-0.8392404526523819,-1.5434009627981635,-1.0,1,1
1684,-0.8375280400421421,-1.5328270598843923,-1.0,1,1
1685,-0.8358073613682703,-1.522354506896131,-1.0,1,1
1686,-0.8340784336131712,-1.5119816498635192,-1.0,1,1
1687,-0.8323412738406636,-1.5017068700571419,-1.0,1,1
1688,-0.8305958991958129,-1.491528583050164,-1.0,1,1
1689,-0.8288423269047618,-1.4814452378102163,-1.0,1,1
1690,-0.8270805742745618,-1.4714553158199692,-1.0,1,1
1691,-0.8253106586929997,-1.461557330225298,1.0,1,1
1692,-0.8235325976284277,-1.451749825010093,1.0,1,1
1693,-0.8217464086295901,-1.4420313741966986,-1.0,1,1
1694,-0.8199521093254523,-1.4324005810710918,-1.0,1,1
1695,-0.8181497174250235,-1.422856077431871,-1.0,1,1
1696,-0.8163392507171842,-1.4133965228622534,-1.0,1,1
1697,-0.8145207270705092,-1.4040206040242253,-1.0,1,1
1698,-0.8126941644330944,-1.3947270339740938,-1.0,1,1
1699,-0.8108595808323735,-1.385514551498628,-1.0,1,1
1700,-0.8090169943749476,-1.3763819204711742,-1.0,1,1
1701,-0.8071664232464005,-1.3673279292269227,-1.0,1,1
1702,-0.8053078857111223,-1.3583513899567654,-1.0,1,1
1703,-0.8034414001121275,-1.3494511381190464,-1.0,1,1
1704,-0.8015669848708766,-1.3406260318686212,-1.0,1,1
1705,-0.7996846584870907,-1.3318749515025985,-1.0,1,1
1706,-0.7977944395385713,-1.3231967989222417,-1.0,1,1
1707,-0.7958963466810157,-1.3145904971104498,-1.0,1,1
1708,-0.7939903986478353,-1.3060549896243163,-1.0,1,1
1709,-0.7920766142499671,-1.2975892401022286,-1.0,1,1
1710,-0.7901550123756906,-1.2891922317850677,-1.0,1,1
1711,-0.7882256119904398,-1.2808629670510014,-1.0,1,1
1712,-0.7862884321366188,-1.2726004669634543,-1.0,1,1
1713,-0.7843434919334101,-1.2644037708317797,-1.0,1,1
1714,-0.7823908105765883,-1.2562719357842675,1.0,1,1
1715,-0.7804304073383295,-1.2482040363530484,1.0,1,1
1716,-0.7784623015670239,-1.2401991640705374,1.0,1,1
1717,-0.7764865126870786,-1.2322564270769953,-1.0,1,1
1718,-0.7745030601987339,-1.2243749497389387,-1.0,1,1
1719,-0.7725119636778647,-1.2165538722779454,-1.0,1,1
1720,-0.7705132427757896,-1.2087923504096105,-1.0,1,1
1721,-0.7685069172190765,-1.201089554992285,-1.0,1,1
1722,-0.7664930068093498,-1.193444671685313,-1.0,1,1
1723,-0.7644715314230918,-1.185856900616438,-1.0,1,1
1724,-0.7624425110114481,-1.178325456058132,-1.0,1,1
1725,-0.7604059656000308,-1.1708495661125387,-1.0,1,1
1726,-0.7583619152887218,-1.1634284724047852,-1.0,1,1
1727,-0.756310380251472,-1.1560614297843745,-1.0,1,1
1728,-0.7542513807361041,-1.14874770603445,-1.0,1,1
1729,-0.7521849370641112,-1.1414865815886581,-1.0,1,1
1730,-0.7501110696304595,-1.1342773492554052,-1.0,1,1
1731,-0.7480297989033825,-1.127119313949247,-1.0,1,1
1732,-0.7459411454241823,-1.1200117924292414,-1.0,1,1
1733,-0.7438451298070248,-1.112954113044019,-1.0,1,1
1734,-0.7417417727387396,-1.1059456154833975,-1.0,1,1
1735,-0.7396310949786097,-1.0989856505363014,-1.0,1,1
1736,-0.737513117358174,-1.0920735798548773,-1.0,1,1
1737,-0.7353878607810161,-1.0852087757245261,-1.0,1,1
1738,-0.7332553462225604,-1.078390620839758,-1.0,1,1
1739,-0.731115594729864,-1.0716185080856533,-1.0,1,1
1740,-0.7289686274214116,-1.064891840324792,-1.0,1,1
1741,-0.726814465486903,-1.0582100301894628,-1.0,1,1
1742,-0.7246531301870469,-1.0515724998790363,-1.0,1,1
1743,-0.7224846428533497,-1.044978680962322,1.0,1,1
1744,-0.7203090248879068,-1.0384280141847912,1.0,1,1
1745,-0.7181262977631889,-1.0319199492804958,1.0,1,1
1746,-0.7159364830218314,-1.0254539447885846,1.0,1,1
1747,-0.7137396022764211,-1.0190294678742609,1.0,1,1
1748,-0.7115356772092852,-1.012645994154073,-1.0,1,1
1749,-0.7093247295722739,-1.0063030075253943,-1.0,1,1
1750,-0.7071067811865477,-1.0000000000000004,-1.0,1,1
1751,-0.704881853942361,-0.9937364715416136,-1.0,1,1
1752,-0.7026499697988496,-0.9875119299073155,-1.0,1,1
1753,-0.7004111507838063,-0.9813258904926881,-1.0,1,1
1754,-0.6981654189934727,-0.9751778761806493,-1.0,1,1
1755,-0.6959127965923139,-0.9690674171937922,-1.0,1,1
1756,-0.6936533058128054,-0.9629940509502164,-1.0,1,1
1757,-0.6913869689552062,-0.9569573219226808,-1.0,1,1
1758,-0.6891138083873485,-0.9509567815010682,-1.0,1,1
1759,-0.6868338465444084,-0.9449919878579869,-1.0,1,1
1760,-0.684547105928689,-0.9390625058174931,-1.0,1,1
1761,-0.6822536091093963,-0.9331679067268127,-1.0,1,1
1762,-0.6799533787224191,-0.9273077683310029,-1.0,1,1
1763,-0.6776464374701023,-0.9214816746504498,-1.0,1,1
1764,-0.6753328081210247,-0.9156892158611585,-1.0,1,1
1765,-0.6730125135097731,-0.9099299881777367,-1.0,1,1
1766,-0.6706855765367199,-0.9042035937390204,-1.0,1,1
1767,-0.668352020167793,-0.8985096404962454,-1.0,1,1
1768,-0.6660118674342518,-0.892847742103731,-1.0,1,1
1769,-0.6636651414324581,-0.8872175178119857,-1.0,1,1
1770,-0.6613118653236523,-0.8816185923631902,-1.0,1,1
1771,-0.6589520623337168,-0.8760505958889627,-1.0,1,1
1772,-0.6565857557529565,-0.8705131638104109,-1.0,1,1
1773,-0.6542129689358606,-0.8650059367403308,-1.0,1,1
1774,-0.6518337253008791,-0.8595285603875752,-1.0,1,1
1775,-0.6494480483301834,-0.8540806854634663,-1.0,1,1
1776,-0.6470559615694443,-0.8486619675902737,-1.0,1,1
1777,-0.6446574886275914,-0.8432720672116307,-1.0,1,1
1778,-0.6422526531765846,-0.8379106495048985,-1.0,1,1
1779,-0.6398414789511782,-0.832577384295397,1.0,1,1
1780,-0.6374239897486896,-0.8272719459724754,1.0,1,1
1781,-0.6350002094287607,-0.8219940134073499,1.0,1,1
1782,-0.6325701619131247,-0.8167432698726979,1.0,1,1
1783,-0.6301338711853688,-0.8115194029639383,1.0,1,1
1784,-0.6276913612907002,-0.8063221045221773,1.0,1,1
1785,-0.6252426563357051,-0.8011510705587511,1.0,1,1
1786,-0.6227877804881127,-0.7960060011813599,-1.0,1,1
1787,-0.6203267579765556,-0.7908866005217271,-1.0,1,1
1788,-0.6178596130903348,-0.7857925766647689,-1.0,1,1
1789,-0.6153863701791714,-0.7807236415792018,-1.0,1,1
1790,-0.6129070536529765,-0.7756795110496132,-1.0,1,1
1791,-0.610421687981602,-0.7706599046098868,-1.0,1,1
1792,-0.6079302976946057,-0.765664545478019,-1.0,1,1
1793,-0.6054329073810019,-0.7606931604922308,-1.0,1,1
1794,-0.6029295416890247,-0.7557454800484038,-1.0,1,1
1795,-0.6004202253258841,-0.7508212380387649,-1.0,1,1
1796,-0.5979049830575192,-0.7459201717917998,-1.0,1,1
1797,-0.5953838397083554,-0.7410420220133843,-1.0,1,1
1798,-0.5928568201610591,-0.7361865327290824,-1.0,1,1
1799,-0.5903239493562946,-0.7313534512276025,-1.0,1,1
1800,-0.5877852522924734,-0.7265425280053612,-1.0,1,1
1801,-0.5852407540255105,-0.7217535167121564,-1.0,1,1
1802,-0.5826904796685758,-0.7169861740979026,-1.0,1,1
1803,-0.5801344543918501,-0.7122402599604205,-1.0,1,1
1804,-0.5775727034222677,-0.7075155370942277,-1.0,1,1
1805,-0.5750052520432788,-0.7028117712403578,-1.0,1,1
1806,-0.5724321255945913,-0.6981287310371244,-1.0,1,1
1807,-0.5698533494719243,-0.6934661879718556,-1.0,1,1
1808,-0.5672689491267565,-0.6888239163335519,-1.0,1,1
1809,-0.5646789500660773,-0.6842016931664607,-1.0,1,1
1810,-0.5620833778521309,-0.6795992982245271,-1.0,1,1
1811,-0.5594822581021675,-0.6750165139267253,-1.0,1,1
1812,-0.556875616488188,-0.6704531253132333,-1.0,1,1
1813,-0.5542634787366941,-0.6659089200024434,-1.0,1,1
1814,-0.5516458706284305,-0.6613836881487729,-1.0,1,1
1815,-0.5490228179981321,-0.6568772224012801,-1.0,1,1
1816,-0.5463943467342689,-0.6523893178630485,-1.0,1,1
1817,-0.5437604827787925,-0.6479197720513376,-1.0,1,1
1818,-0.541121252126876,-0.6434683848584611,-1.0,1,1
1819,-0.5384766808266606,-0.6390349585134054,-1.0,1,1
1820,-0.5358267949789963,-0.6346192975441477,-1.0,1,1
1821,-0.5331716207371893,-0.6302212087406774,-1.0,1,1
1822,-0.5305111843067342,-0.6258405011186767,1.0,1,1
1823,-0.5278455119450667,-0.6214769858838948,1.0,1,1
1824,-0.5251746299612954,-0.6171304763971397,1.0,1,1
1825,-0.5224985647159495,-0.6128007881399329,1.0,1,1
1826,-0.5198173426207094,-0.6084877386807576,1.0,1,1
1827,-0.5171309901381573,-0.604191147641947,1.0,1,1
1828,-0.5144395337815068,-0.5999108366671377,1.0,1,1
1829,-0.5117430001143454,-0.5956466293893233,1.0,1,1
1830,-0.5090414157503712,-0.591398351399471,1.0,1,1
1831,-0.5063348073531326,-0.5871658302157009,1.0,1,1
1832,-0.503623201635761,-0.5829488952530013,1.0,1,1
1833,-0.5009066253607103,-0.5787473777934881,1.0,1,1
1834,-0.4981851053394906,-0.5745611109571801,-1.0,1,1
1835,-0.4954586684324075,-0.5703899296732948,-1.0,1,1
1836,-0.4927273415482917,-0.5662336706520308,-1.0,1,1
1837,-0.4899911516442369,-0.5620921723568542,-1.0,1,1
1838,-0.487250125725332,-0.5579652749772575,-1.0,1,1
1839,-0.4845042908443986,-0.5538528204019966,-1.0,1,1
1840,-0.4817536741017153,-0.5497546521927701,-1.0,1,1
1841,-0.47899830264476123,-0.5456706155583774,-1.0,1,1
1842,-0.47623820366793873,-0.5416005573292882,-1.0,1,1
1843,-0.4734734044123127,-0.5375443259326713,-1.0,1,1
1844,-0.4707039321653325,-0.5335017713678184,-1.0,1,1
1845,-0.4679298142605735,-0.5294727451820148,-1.0,1,1
1846,-0.46515107807745865,-0.5254571004467868,-1.0,1,1
1847,-0.46236775104099226,-0.5214546917345645,-1.0,1,1
1848,-0.4595798606214877,-0.5174653750957269,-1.0,1,1
1849,-0.4567874343342995,-0.5134890080360353,-1.0,1,1
1850,-0.45399049973954697,-0.5095254494944291,-1.0,1,1
1851,-0.4511890844418454,-0.5055745598211994,-1.0,1,1
1852,-0.448383216090032,-0.5016362007565143,-1.0,1,1
1853,-0.4455729223768962,-0.49771023540930315,-1.0,1,1
1854,-0.44275823103890166,-0.4937965282364736,-1.0,1,1
1855,-0.4399391698559154,-0.48989494502247743,-1.0,1,1
1856,-0.43711576665093255,-0.4860053528592009,-1.0,1,1
1857,-0.43428804928980524,-0.4821276201261862,-1.0,1,1
1858,-0.43145604568095897,-0.47826161647115395,-1.0,1,1
1859,-0.42861978377512855,-0.47440721279086356,-1.0,1,1
1860,-0.4257792915650722,-0.4705642812122509,-1.0,1,1
1861,-0.4229345970853038,-0.4667326950738884,-1.0,1,1
1862,-0.4200857284118062,-0.46291232890771516,-1.0,1,1
1863,-0.4172327136617654,-0.4591030584210815,-1.0,1,1
1864,-0.4143755809932844,-0.4553047604790491,-1.0,1,1
1865,-0.4115143586051092,-0.4515173130869839,-1.0,1,1
1866,-0.40864907473634887,-0.447740595373412,-1.0,1,1
1867,-0.4057797576662,-0.4439744875731478,-1.0,1,1
1868,-0.40290643571366286,-0.44021887101067086,-1.0,1,1
1869,-0.40002913723726513,-0.43647362808376927,-1.0,1,1
1870,-0.39714789063478034,-0.4327386422474256,-1.0,1,1
1871,-0.3942627243429509,-0.429013797997955,-1.0,1,1
1872,-0.3913736668372025,-0.4252989808573733,-1.0,1,1
1873,-0.38848074663136634,-0.4215940773580101,-1.0,1,1
1874,-0.38558399227739615,-0.41789897502734824,1.0,1,1
1875,-0.3826834323650904,-0.4142135623730958,1.0,1,1
1876,-0.3797790955218011,-0.4105377288684644,1.0,1,1
1877,-0.3768710104121628,-0.4068713649376907,1.0,1,1
1878,-0.37395920573779995,-0.4032143619417456,1.0,1,1
1879,-0.3710437102370515,-0.39956661216427447,1.0,1,1
1880,-0.36812455268467786,-0.3959280087977211,1.0,1,1
1881,-0.3652017618915879,-0.3922984459296798,1.0,1,1
1882,-0.3622753667045459,-0.38867781852941874,1.0,1,1
1883,-0.3593453960058911,-0.38506602243461474,1.0,1,1
1884,-0.3564118787132505,-0.38146295433826977,1.0,1,1
1885,-0.3534748437792571,-0.37786851177582087,1.0,1,1
1886,-0.3505343201912592,-0.3742825931124226,1.0,1,1
1887,-0.34759033697103736,-0.3707050975304187,1.0,1,1
1888,-0.3446429231745167,-0.36713592501698383,1.0,1,1
1889,-0.3416921078914832,-0.36357497635194413,1.0,1,1
1890,-0.3387379202452914,-0.3600221530957567,1.0,1,1
1891,-0.33578038939258087,-0.3564773575776651,1.0,1,1
1892,-0.33281954452298623,-0.35294049288401197,1.0,1,1
1893,-0.32985541485885267,-0.34941146284671737,1.0,1,1
1894,-0.3268880296549424,-0.3458901720319035,-1.0,1,1
1895,-0.32391741819814956,-0.3423765257286832,-1.0,1,1
1896,-0.320943609807209,-0.3388704299380938,-1.0,1,1
1897,-0.31796663383241147,-0.3353717913621849,-1.0,1,1
1898,-0.31498651965530466,-0.33188051739323593,-1.0,1,1
1899,-0.31200329668841487,-0.3283965161031407,-1.0,1,1
1900,-0.3090169943749476,-0.32491969623290656,-1.0,1,1
1901,-0.30602764218850115,-0.32144996718230673,-1.0,1,1
1902,-0.3030352696327737,-0.3179872389996592,-1.0,1,1
1903,-0.3000399062412762,-0.31453142237174425,-1.0,1,1
1904,-0.29704158157703503,-0.31108242861384067,-1.0,1,1
1905,-0.2940403252323043,-0.30764016965989865,-1.0,1,1
1906,-0.2910361668282715,-0.3042045580528312,-1.0,1,1
1907,-0.28802913601476904,-0.30077550693493327,-1.0,1,1
1908,-0.28501926246997616,-0.29735293003841085,-1.0,1,1
1909,-0.2820065759001296,-0.29393674167603673,-1.0,1,1
1910,-0.2789911060392288,-0.2905268567319159,-1.0,1,1
1911,-0.2759728826487455,-0.28712319065236924,-1.0,1,1
1912,-0.27295193551732516,-0.28372565943691813,-1.0,1,1
1913,-0.26992829446049643,-0.2803341796293876,-1.0,1,1
1914,-0.266901989320375,-0.27694866830910964,-1.0,1,1
1915,-0.26387304996537336,-0.2735690430822378,-1.0,1,1
1916,-0.2608415062898968,-0.2701952220731488,-1.0,1,1
1917,-0.25780738821405985,-0.2668271239159681,-1.0,1,1
1918,-0.2547707256833824,-0.2634646677461704,-1.0,1,1
1919,-0.25173154866849745,-0.26010777319229106,-1.0,1,1
1920,-0.24868988716485535,-0.2567563603677274,-1.0,1,1
1921,-0.24564577119242623,-0.25341034986263167,-1.0,1,1
1922,-0.24259923079540752,-0.2500696627359002,-1.0,1,1
1923,-0.23955029604192213,-0.24673422050724197,-1.0,1,1
1924,-0.23649899702372515,-0.24340394514934383,-1.0,1,1
1925,-0.2334453638559052,-0.2400787590801158,-1.0,1,1
1926,-0.23038942667659143,-0.23675858515502668,-1.0,1,1
1927,-0.22733121564664663,-0.23344334665950664,-1.0,1,1
1928,-0.22427076094938156,-0.230132967301454,-1.0,1,1
1929,-0.22120809279024684,-0.22682737120379642,-1.0,1,1
1930,-0.2181432413965433,-0.2235264828971499,-1.0,1,1
1931,-0.21507623701711345,-0.220230227312533,-1.0,1,1
1932,-0.2120071099220549,-0.21693852977417935,-1.0,1,1
1933,-0.20893589040241217,-0.2136513159923995,-1.0,1,1
1934,-0.20586260876988197,-0.21036851205652887,-1.0,1,1
1935,-0.20278729535651246,-0.20709004442793869,1.0,1,1
1936,-0.1997099805144072,-0.20381583993312063,1.0,1,1
1937,-0.1966306946154204,-0.2005458257568291,1.0,1,1
1938,-0.19354946805086082,-0.19727992943529787,1.0,1,1
1939,-0.19046633123118975,-0.19401807884951516,1.0,1,1
1940,-0.18738131458572468,-0.19076020221856682,1.0,1,1
1941,-0.18429444856233357,-0.18750622809303139,1.0,1,1
1942,-0.1812057636271378,-0.18425608534844434,1.0,1,1
1943,-0.17811529026420989,-0.1810097031788152,1.0,1,1
1944,-0.175023058975276,-0.17776701109020748,1.0,1,1
1945,-0.1719291002794097,-0.17452793889436524,1.0,1,1
1946,-0.1688334447127342,-0.17129241670240375,1.0,1,1
1947,-0.16573612282811936,-0.16806037491854792,1.0,1,1
1948,-0.16263716519488433,-0.1648317442339293,1.0,1,1
1949,-0.15953660239848635,-0.16160645562041956,1.0,1,1
1950,-0.15643446504023112,-0.15838444032453655,1.0,1,1
1951,-0.15333078373696107,-0.1551656298613761,1.0,1,1
1952,-0.15022558912075767,-0.15194995600860609,1.0,1,1
1953,-0.14711891183863732,-0.14873735080049996,1.0,1,1
1954,-0.1440107825522523,-0.14552774652202133,1.0,1,1
1955,-0.140901231937583,-0.14232107570294328,1.0,1,1
1956,-0.13779029068463858,-0.1391172711120197,1.0,1,1
1957,-0.13467798949715243,-0.13591626575119303,1.0,1,1
1958,-0.13156435909228253,-0.132717992849848,1.0,1,1
1959,-0.12844943020030306,-0.1295223858590963,1.0,1,1
1960,-0.12533323356430465,-0.1263293784461086,1.0,1,1
1961,-0.12221579993988917,-0.12313890448847876,1.0,1,1
1962,-0.11909716009486966,-0.11995089806863007,1.0,1,1
1963,-0.11597734480896149,-0.11676529346824784,-1.0,1,1
1964,-0.112856384873482,-0.11358202516275544,-1.0,1,1
1965,-0.1097343110910449,-0.11040102781581856,-1.0,1,1
1966,-0.1066111542752606,-0.10722223627388802,-1.0,1,1
1967,-0.10348694525042254,-0.10404558556075977,-1.0,1,1
1968,-0.10036171485121509,-0.10087101087218786,-1.0,1,1
1969,-0.09723549392239973,-0.09769844757050443,-1.0,1,1
1970,-0.09410831331851491,-0.09452783117928265,-1.0,1,1
1971,-0.09098020390356981,-0.091359097378021,-1.0,1,1
1972,-0.08785119655074328,-0.0881921819968596,-1.0,1,1
1973,-0.08472132214207374,-0.08502702101131326,-1.0,1,1
1974,-0.08159061156815804,-0.08186355053703837,-1.0,1,1
1975,-0.07845909572784475,-0.07870170682461824,-1.0,1,1
1976,-0.07532680552793272,-0.07554142625437688,-1.0,1,1
1977,-0.07219377188286079,-0.0723826453312057,-1.0,1,1
1978,-0.06906002571440618,-0.06922530067942058,-1.0,1,1
1979,-0.06592559795137755,-0.06606932903763359,-1.0,1,1
1980,-0.06279051952931326,-0.06291466725364965,-1.0,1,1
1981,-0.05965482139017078,-0.059761252279372665,-1.0,1,1
1982,-0.056518534482024804,-0.05660902116573821,-1.0,1,1
1983,-0.05338168975876006,-0.05345791105765763,-1.0,1,1
1984,-0.05024431817977022,-0.050307859188984276,-1.0,1,1
1985,-0.04710645070964264,-0.04715880287748045,-1.0,1,1
1986,-0.043968118317865075,-0.044010679519820864,-1.0,1,1
1987,-0.04082935197851036,-0.04086342658658705,-1.0,1,1
1988,-0.0376901826699351,-0.03771698161728858,-1.0,1,1
1989,-0.03455064137447214,-0.034571282215389534,-1.0,1,1
1990,-0.03141075907812836,-0.03142626604335121,-1.0,1,1
1991,-0.028270566770273516,-0.02828187081767577,-1.0,1,1
1992,-0.025130095443337937,-0.025138034303967903,-1.0,1,1
1993,-0.021989376092504873,-0.021994694311999408,-1.0,1,1
1994,-0.018848439715408137,-0.018851788690786547,-1.0,1,1
1995,-0.01570731731182083,-0.015709255323665072,-1.0,1,1
1996,-0.01256603988335296,-0.012567032123379928,-1.0,1,1
1997,-0.009424638433143666,-0.009425057027174555,-1.0,1,1
1998,-0.006283143965558805,-0.006283267991889626,-1.0,1,1
1999,-0.003141587485879613,-0.0031416029890562057,-1.0,1,1
2000,-2.4492935982947064e-16,-2.4492935982947064e-16,-1.0,1,1
2001,0.003141587485879123,0.0031416029890557156,1.0,1,1
2002,0.0062831439655592035,0.0062832679918900245,1.0,1,1
2003,0.009424638433144063,0.009425057027174954,1.0,1,1
2004,0.012566039883352469,0.01256703212337944,1.0,1,1
2005,0.015707317311820342,0.015709255323664583,1.0,1,1
2006,0.018848439715408536,0.018851788690786946,1.0,1,1
2007,0.021989376092505272,0.021994694311999807,1.0,1,1
2008,0.025130095443337445,0.02513803430396741,1.0,1,1
2009,0.028270566770273026,0.028281870817675282,1.0,1,1
2010,0.03141075907812876,0.031426266043351615,1.0,1,1
2011,0.034550641374472536,0.03457128221538994,1.0,1,1
2012,0.03769018266993461,0.037716981617288085,1.0,1,1
2013,0.04082935197850988,0.040863426586586565,1.0,1,1
2014,0.04396811831786547,0.04401067951982126,1.0,1,1
2015,0.04710645070964303,0.04715880287748085,1.0,1,1
2016,0.05024431817976974,0.05030785918898378,1.0,1,1
2017,0.053381689758759565,0.05345791105765714,1.0,1,1
2018,0.0565185344820252,0.056609021165738606,1.0,1,1
2019,0.05965482139017118,0.05976125227937306,1.0,1,1
2020,0.06279051952931278,0.06291466725364915,1.0,1,1
2021,0.06592559795137706,0.06606932903763309,1.0,1,1
2022,0.06906002571440659,0.06922530067942097,1.0,1,1
2023,0.07219377188286119,0.0723826453312061,1.0,1,1
2024,0.07532680552793222,0.07554142625437639,1.0,1,1
2025,0.07845909572784425,0.07870170682461775,1.0,1,1
2026,0.08159061156815844,0.08186355053703877,1.0,1,1
2027,0.08472132214207324,0.08502702101131276,1.0,1,1
2028,0.08785119655074279,0.0881921819968591,1.0,1,1
2029,0.09098020390356933,0.09135909737802052,1.0,1,1
2030,0.09410831331851442,0.09452783117928215,1.0,1,1
2031,0.09723549392239925,0.09769844757050393,1.0,1,1
2032,0.1003617148512146,0.10087101087218736,1.0,1,1
2033,0.10348694525042205,0.10404558556075927,1.0,1,1
2034,0.10661115427526012,0.10722223627388752,1.0,1,1
2035,0.10973431109104528,0.11040102781581897,1.0,1,1
2036,0.11285638487348151,0.11358202516275494,1.0,1,1
2037,0.115977344808961,0.11676529346824734,1.0,1,1
2038,0.11909716009487005,0.11995089806863048,-1.0,1,1
2039,0.12221579993988956,0.12313890448847917,-1.0,1,1
2040,0.12533323356430418,0.12632937844610811,-1.0,1,1
2041,0.12844943020030258,0.1295223858590958,-1.0,1,1
2042,0.13156435909228292,0.1327179928498484,-1.0,1,1
2043,0.13467798949715282,0.13591626575119342,-1.0,1,1
2044,0.1377902906846381,0.13911727111201921,-1.0,1,1
2045,0.1409012319375825,0.14232107570294278,-1.0,1,1
2046,0.1440107825522527,0.14552774652202172,-1.0,1,1
2047,0.1471189118386377,0.14873735080050035,-1.0,1,1
2048,0.1502255891207572,0.15194995600860559,-1.0,1,1
2049,0.15333078373696057,0.1551656298613756,-1.0,1,1
2050,0.15643446504022973,0.15838444032453514,-1.0,1,1
2051,0.15953660239848674,0.16160645562041998,-1.0,1,1
2052,0.16263716519488383,0.1648317442339288,-1.0,1,1
2053,0.1657361228281189,0.16806037491854742,-1.0,1,1
2054,0.16883344471273284,0.17129241670240233,-1.0,1,1
2055,0.17192910027941008,0.17452793889436566,-1.0,1,1
2056,0.1750230589752755,0.17776701109020698,-1.0,1,1
2057,0.1781152902642094,0.1810097031788147,-1.0,1,1
2058,0.18120576362713645,0.18425608534844293,-1.0,1,1
2059,0.18429444856233396,0.1875062280930318,-1.0,1,1
2060,0.1873813145857242,0.1907602022185663,-1.0,1,1
2061,0.19046633123118928,0.19401807884951466,-1.0,1,1
2062,0.19354946805085946,0.19727992943529646,-1.0,1,1
2063,0.19663069461541993,0.2005458257568286,-1.0,1,1
2064,0.1997099805144067,0.2038158399331201,-1.0,1,1
2065,0.20278729535651197,0.20709004442793816,-1.0,1,1
2066,0.20586260876988063,0.21036851205652743,1.0,1,1
2067,0.20893589040241167,0.21365131599239898,1.0,1,1
2068,0.21200710992205443,0.21693852977417882,1.0,1,1
2069,0.21507623701711298,0.2202302273125325,1.0,1,1
2070,0.21814324139654195,0.22352648289714847,1.0,1,1
2071,0.22120809279024722,0.22682737120379684,1.0,1,1
2072,0.2242707609493811,0.23013296730145347,1.0,1,1
2073,0.22733121564664613,0.2334433466595061,1.0,1,1
2074,0.2303894266765901,0.23675858515502524,1.0,1,1
2075,0.23344536385590559,0.24007875908011625,1.0,1,1
2076,0.23649899702372468,0.2434039451493433,1.0,1,1
2077,0.23955029604192166,0.24673422050724145,1.0,1,1
2078,0.24259923079540704,0.2500696627358997,1.0,1,1
2079,0.24564577119242662,0.2534103498626321,1.0,1,1
2080,0.24868988716485488,0.25675636036772687,1.0,1,1
2081,0.251731548668497,0.26010777319229056,1.0,1,1
2082,0.2547707256833819,0.26346466774616983,1.0,1,1
2083,0.25780738821406024,0.2668271239159685,1.0,1,1
2084,0.2608415062898971,0.27019522207314917,1.0,1,1
2085,0.2638730499653729,0.27356904308223723,1.0,1,1
2086,0.2669019893203745,0.2769486683091091,1.0,1,1
2087,0.2699282944604968,0.280334179629388,1.0,1,1
2088,0.27295193551732555,0.2837256594369186,1.0,1,1
2089,0.275972882648745,0.28712319065236874,1.0,1,1
2090,0.27899110603922833,0.2905268567319154,1.0,1,1
2091,0.28200657590013,0.29393674167603717,1.0,1,1
2092,0.28501926246997655,0.29735293003841123,1.0,1,1
2093,0.28802913601476854,0.3007755069349327,1.0,1,1
2094,0.291036166828271,0.30420455805283064,1.0,1,1
