,sin,pwm,param_a
2333,0.8655013302530191,1.0,1
2334,0.8670707011644901,1.0,1
2335,0.8686315144381912,1.0,1
2336,0.8701837546695251,1.0,1
2337,0.8717274065385091,1.0,1
2338,0.8732624548099203,1.0,1
2339,0.8747888843334524,1.0,1
2340,0.8763066800438631,1.0,1
2341,0.8778158269611219,1.0,1
2342,0.8793163101905564,1.0,1
2343,0.8808081149230033,1.0,1
2344,0.8822912264349528,1.0,1
2345,0.8837656300886938,1.0,1
2346,0.885231311332455,1.0,1
2347,0.8866882557005562,1.0,1
2348,0.8881364488135441,1.0,1
2349,0.8895758763783379,1.0,1
2350,0.8910065241883677,1.0,1
2351,0.8924283781237177,1.0,1
2352,0.8938414241512634,1.0,1
2353,0.8952456483248117,1.0,1
2354,0.8966410367852358,1.0,1
2355,0.8980275757606154,1.0,1
2356,0.8994052515663707,1.0,1
2357,0.9007740506053982,1.0,1
2358,0.9021339593682028,1.0,1
2359,0.9034849644330347,1.0,1
2360,0.9048270524660194,1.0,1
2361,0.9061602102212899,1.0,1
2362,0.907484424541117,1.0,1
2363,0.90879968235604,1.0,1
2364,0.9101059706849955,1.0,1
2365,0.9114032766354454,1.0,1
2366,0.9126915874035029,1.0,1
2367,0.9139708902740612,1.0,1
2368,0.9152411726209174,1.0,1
2369,0.9165024219068981,1.0,1
2370,0.9177546256839813,1.0,1
2371,0.9189977715934213,1.0,1
2372,0.9202318473658699,1.0,1
2373,0.9214568408214987,1.0,1
2374,0.922672739870115,1.0,1
2375,0.9238795325112865,1.0,1
2376,0.9250772068344577,1.0,1
2377,0.9262657510190669,1.0,1
2378,0.9274451533346615,1.0,1
2379,0.9286154021410171,1.0,1
2380,0.9297764858882511,1.0,1
2381,0.930928393116936,1.0,1
2382,0.9320711124582108,1.0,1
2383,0.9332046326338984,1.0,1
2384,0.9343289424566118,1.0,1
2385,0.9354440308298676,1.0,1
2386,0.9365498867481923,1.0,1
2387,0.9376464992972355,1.0,1
2388,0.9387338576538738,1.0,1
2389,0.9398119510863197,1.0,1
2390,0.9408807689542255,1.0,1
2391,0.9419403007087905,1.0,1
2392,0.9429905358928643,1.0,1
2393,0.9440314641410498,1.0,1
2394,0.9450630751798048,1.0,1
2395,0.9460853588275453,1.0,1
2396,0.9470983049947441,1.0,1
2397,0.9481019036840321,1.0,1
2398,0.9490961449902946,1.0,1
2399,0.9500810191007717,1.0,1
2400,0.9510565162951535,1.0,1
2401,0.9520226269456767,1.0,1
2402,0.9529793415172189,1.0,1
2403,0.9539266505673936,1.0,1
2404,0.954864544746643,1.0,1
2405,0.9557930147983302,1.0,1
2406,0.9567120515588305,1.0,1
2407,0.9576216459576222,1.0,1
2408,0.9585217890173756,1.0,1
2409,0.959412471854043,1.0,1
2410,0.9602936856769432,1.0,1
2411,0.961165421788852,1.0,1
2412,0.9620276715860857,1.0,1
2413,0.9628804265585877,1.0,1
2414,0.9637236782900098,1.0,1
2415,0.964557418457798,1.0,1
2416,0.9653816388332737,1.0,1
2417,0.9661963312817149,1.0,1
2418,0.967001487762435,1.0,1
2419,0.9677971003288653,1.0,1
2420,0.968583161128631,1.0,1
2421,0.9693596624036295,1.0,1
2422,0.9701265964901058,1.0,1
2423,0.9708839558187309,1.0,1
2424,0.9716317329146738,1.0,1
2425,0.9723699203976767,1.0,1
2426,0.9730985109821265,1.0,1
2427,0.9738174974771289,1.0,1
2428,0.974526872786577,1.0,1
2429,0.9752266299092235,1.0,1
2430,0.9759167619387474,1.0,1
2431,0.9765972620638246,1.0,1
2432,0.9772681235681934,1.0,1
2433,0.9779293398307217,1.0,1
2434,0.9785809043254722,1.0,1
2435,0.9792228106217657,1.0,1
2436,0.9798550523842469,1.0,1
2437,0.9804776233729443,1.0,1
2438,0.9810905174433341,1.0,1
2439,0.9816937285463989,1.0,1
2440,0.9822872507286886,1.0,1
2441,0.982871078132379,1.0,1
2442,0.9834452049953297,1.0,1
2443,0.9840096256511398,1.0,1
2444,0.9845643345292053,1.0,1
2445,0.9851093261547738,1.0,1
2446,0.9856445951489982,1.0,1
2447,0.9861701362289889,1.0,1
2448,0.9866859442078679,1.0,1
2449,0.987192013994819,1.0,1
2450,0.9876883405951378,1.0,1
2451,0.9881749191102804,1.0,1
2452,0.988651744737914,1.0,1
2453,0.9891188127719617,1.0,1
2454,0.989576118602651,1.0,1
2455,0.9900236577165575,1.0,1
2456,0.9904614256966512,1.0,1
2457,0.9908894182223386,1.0,1
2458,0.9913076310695066,1.0,1
2459,0.9917160601105628,1.0,1
2460,0.9921147013144778,1.0,1
2461,0.9925035507468236,1.0,1
2462,0.9928826045698137,1.0,1
2463,0.9932518590423394,1.0,1
2464,0.9936113105200084,1.0,1
2465,0.9939609554551796,1.0,1
2466,0.9943007903969989,1.0,1
2467,0.9946308119914323,1.0,1
2468,0.9949510169813002,1.0,1
2469,0.9952614022063083,1.0,1
2470,0.99556196460308,1.0,1
2471,0.9958527012051857,1.0,1
2472,0.9961336091431725,1.0,1
2473,0.9964046856445924,1.0,1
2474,0.9966659280340299,1.0,1
2475,0.996917333733128,1.0,1
2476,0.9971589002606139,1.0,1
2477,0.9973906252323236,1.0,1
2478,0.9976125063612252,1.0,1
2479,0.9978245414574415,1.0,1
2480,0.9980267284282716,1.0,1
2481,0.9982190652782117,1.0,1
2482,0.998401550108975,1.0,1
2483,0.9985741811195098,1.0,1
2484,0.9987369566060175,1.0,1
2485,0.9988898749619699,1.0,1
2486,0.9990329346781247,1.0,1
2487,0.9991661343425401,1.0,1
2488,0.9992894726405892,1.0,1
2489,0.9994029483549729,1.0,1
2490,0.9995065603657316,1.0,1
2491,0.9996003076502565,1.0,1
2492,0.9996841892832999,1.0,1
2493,0.999758204436984,1.0,1
2494,0.999822352380809,1.0,1
2495,0.9998766324816606,1.0,1
2496,0.9999210442038161,1.0,1
2497,0.9999555871089498,1.0,1
2498,0.9999802608561371,1.0,1
2499,0.9999950652018582,1.0,1
2500,1.0,1.0,1
2501,0.9999950652018582,1.0,1
2502,0.9999802608561371,1.0,1
2503,0.9999555871089498,1.0,1
2504,0.9999210442038161,1.0,1
2505,0.9998766324816606,1.0,1
2506,0.999822352380809,1.0,1
2507,0.999758204436984,1.0,1
2508,0.9996841892832999,1.0,1
2509,0.9996003076502565,1.0,1
2510,0.9995065603657315,1.0,1
2511,0.9994029483549729,1.0,1
2512,0.9992894726405892,1.0,1
2513,0.9991661343425401,1.0,1
2514,0.9990329346781247,1.0,1
2515,0.9988898749619699,1.0,1
2516,0.9987369566060175,1.0,1
2517,0.9985741811195098,1.0,1
2518,0.998401550108975,1.0,1
2519,0.9982190652782118,1.0,1
2520,0.9980267284282716,1.0,1
2521,0.9978245414574415,1.0,1
2522,0.9976125063612251,1.0,1
2523,0.9973906252323236,1.0,1
2524,0.9971589002606139,1.0,1
2525,0.9969173337331281,1.0,1
2526,0.9966659280340299,1.0,1
2527,0.9964046856445924,1.0,1
2528,0.9961336091431725,1.0,1
2529,0.9958527012051858,1.0,1
2530,0.99556196460308,1.0,1
2531,0.9952614022063083,1.0,1
2532,0.9949510169813002,1.0,1
2533,0.9946308119914324,1.0,1
2534,0.9943007903969989,1.0,1
2535,0.9939609554551797,1.0,1
2536,0.9936113105200084,1.0,1
2537,0.9932518590423395,1.0,1
2538,0.9928826045698136,1.0,1
2539,0.9925035507468237,1.0,1
2540,0.9921147013144779,1.0,1
2541,0.9917160601105629,1.0,1
2542,0.9913076310695065,1.0,1
2543,0.9908894182223387,1.0,1
2544,0.9904614256966512,1.0,1
2545,0.9900236577165576,1.0,1
2546,0.9895761186026509,1.0,1
2547,0.9891188127719619,1.0,1
2548,0.9886517447379142,1.0,1
2549,0.9881749191102807,1.0,1
2550,0.9876883405951377,1.0,1
2551,0.9871920139948192,1.0,1
2552,0.986685944207868,1.0,1
2553,0.9861701362289889,1.0,1
2554,0.985644595148998,1.0,1
2555,0.985109326154774,1.0,1
2556,0.9845643345292054,1.0,1
2557,0.9840096256511399,1.0,1
2558,0.9834452049953295,1.0,1
2559,0.9828710781323791,1.0,1
2560,0.9822872507286886,1.0,1
2561,0.9816937285463988,1.0,1
2562,0.9810905174433341,1.0,1
2563,0.9804776233729444,1.0,1
2564,0.979855052384247,1.0,1
2565,0.9792228106217659,1.0,1
2566,0.9785809043254723,1.0,1
2567,0.9779293398307216,1.0,1
2568,0.9772681235681934,1.0,1
2569,0.9765972620638245,1.0,1
2570,0.9759167619387478,1.0,1
2571,0.9752266299092234,1.0,1
2572,0.9745268727865772,1.0,1
2573,0.973817497477129,1.0,1
2574,0.9730985109821267,1.0,1
2575,0.9723699203976763,1.0,1
2576,0.9716317329146742,1.0,1
2577,0.9708839558187313,1.0,1
2578,0.9701265964901061,1.0,1
2579,0.9693596624036293,1.0,1
2580,0.9685831611286311,1.0,1
2581,0.9677971003288655,1.0,1
2582,0.9670014877624351,1.0,1
2583,0.9661963312817149,1.0,1
2584,0.9653816388332741,1.0,1
2585,0.9645574184577983,1.0,1
2586,0.96372367829001,1.0,1
2587,0.9628804265585875,1.0,1
2588,0.9620276715860858,1.0,1
2589,0.9611654217888519,1.0,1
2590,0.9602936856769431,1.0,1
2591,0.9594124718540429,1.0,1
2592,0.9585217890173761,1.0,1
2593,0.9576216459576224,1.0,1
2594,0.9567120515588308,1.0,1
2595,0.9557930147983299,1.0,1
2596,0.9548645447466428,1.0,1
2597,0.9539266505673935,1.0,1
2598,0.9529793415172187,1.0,1
2599,0.9520226269456766,1.0,1
2600,0.9510565162951536,1.0,1
2601,0.9500810191007719,1.0,1
2602,0.9490961449902948,1.0,1
2603,0.9481019036840317,1.0,1
2604,0.947098304994744,1.0,1
2605,0.9460853588275452,1.0,1
2606,0.9450630751798054,1.0,1
2607,0.9440314641410497,1.0,1
2608,0.9429905358928645,1.0,1
2609,0.9419403007087908,1.0,1
2610,0.9408807689542257,1.0,1
2611,0.9398119510863193,1.0,1
2612,0.9387338576538744,1.0,1
2613,0.937646499297236,1.0,1
2614,0.9365498867481928,1.0,1
2615,0.9354440308298673,1.0,1
2616,0.934328942456612,1.0,1
2617,0.9332046326338986,1.0,1
2618,0.9320711124582111,1.0,1
2619,0.9309283931169359,1.0,1
2620,0.9297764858882517,1.0,1
2621,0.9286154021410177,1.0,1
2622,0.9274451533346617,1.0,1
2623,0.9262657510190665,1.0,1
2624,0.9250772068344579,1.0,1
2625,0.9238795325112867,1.0,1
2626,0.9226727398701149,1.0,1
2627,0.9214568408214986,1.0,1
2628,0.9202318473658705,1.0,1
2629,0.9189977715934217,1.0,1
2630,0.9177546256839815,1.0,1
2631,0.9165024219068977,1.0,1
2632,0.9152411726209173,1.0,1
2633,0.9139708902740611,1.0,1
2634,0.9126915874035028,1.0,1
2635,0.9114032766354453,1.0,1
2636,0.9101059706849958,1.0,1
2637,0.9087996823560403,1.0,1
2638,0.9074844245411172,1.0,1
2639,0.9061602102212895,1.0,1
2640,0.9048270524660192,1.0,1
2641,0.9034849644330346,1.0,1
2642,0.9021339593682034,1.0,1
2643,0.9007740506053981,1.0,1
2644,0.8994052515663711,1.0,1
2645,0.8980275757606158,1.0,1
2646,0.8966410367852361,1.0,1
2647,0.8952456483248111,1.0,1
2648,0.8938414241512633,1.0,1
2649,0.8924283781237183,1.0,1
2650,0.8910065241883685,1.0,1
2651,0.8895758763783378,1.0,1
2652,0.8881364488135445,1.0,1
2653,0.8866882557005565,1.0,1
2654,0.8852313113324554,1.0,1
2655,0.8837656300886936,1.0,1
2656,0.8822912264349536,1.0,1
2657,0.880808114923004,1.0,1
2658,0.8793163101905568,1.0,1
2659,0.8778158269611214,1.0,1
2660,0.8763066800438634,1.0,1
2661,0.8747888843334527,1.0,1
2662,0.8732624548099202,1.0,1
2663,0.871727406538509,1.0,1
2664,0.8701837546695259,1.0,1
2665,0.8686315144381915,1.0,1
2666,0.8670707011644905,1.0,1
2667,0.8655013302530186,1.0,1
2668,0.863923417192835,1.0,1
2669,0.8623369775573038,1.0,1
2670,0.8607420270039435,1.0,1
2671,0.8591385812742723,1.0,1
2672,0.8575266561936523,1.0,1
2673,0.8559062676711332,1.0,1
2674,0.8542774316992955,1.0,1
2675,0.8526401643540917,1.0,1
2676,0.8509944817946914,1.0,1
2677,0.8493404002633163,1.0,1
2678,0.8476779360850839,1.0,1
2679,0.8460071056678421,1.0,1
2680,0.8443279255020151,1.0,1
2681,0.8426404121604323,1.0,1
2682,0.8409445822981693,1.0,1
2683,0.839240452652381,1.0,1
2684,0.8375280400421411,-1.0,1
2685,0.8358073613682708,-1.0,1
2686,0.8340784336131718,-1.0,1
2687,0.8323412738406631,-1.0,1
2688,0.8305958991958126,-1.0,1
2689,0.8288423269047619,-1.0,1
2690,0.8270805742745619,-1.0,1
2691,0.8253106586929998,-1.0,1
2692,0.8235325976284278,-1.0,1
2693,0.8217464086295907,-1.0,1
2694,0.8199521093254528,-1.0,1
2695,0.8181497174250241,1.0,1
2696,0.8163392507171837,1.0,1
2697,0.8145207270705093,1.0,1
2698,0.812694164433094,1.0,1
2699,0.8108595808323735,1.0,1
2700,0.8090169943749477,1.0,1
2701,0.8071664232464005,1.0,1
2702,0.8053078857111223,1.0,1
2703,0.8034414001121282,1.0,1
2704,0.8015669848708762,1.0,1
2705,0.7996846584870902,1.0,1
2706,0.7977944395385709,1.0,1
2707,0.7958963466810158,1.0,1
2708,0.7939903986478354,1.0,1
2709,0.7920766142499672,1.0,1
2710,0.7901550123756906,1.0,1
2711,0.7882256119904405,1.0,1
2712,0.7862884321366184,1.0,1
2713,0.7843434919334097,1.0,1
2714,0.7823908105765889,1.0,1
2715,0.7804304073383307,1.0,1
2716,0.7784623015670233,1.0,1
2717,0.7764865126870787,1.0,1
2718,0.774503060198734,1.0,1
2719,0.7725119636778648,1.0,1
2720,0.7705132427757886,1.0,1
2721,0.7685069172190772,1.0,1
2722,0.7664930068093505,1.0,1
2723,0.7644715314230924,1.0,1
2724,0.7624425110114477,1.0,1
2725,0.7604059656000308,1.0,1
2726,0.7583619152887219,1.0,1
2727,0.7563103802514721,1.0,1
2728,0.7542513807361041,1.0,1
2729,0.7521849370641118,1.0,1
2730,0.7501110696304601,1.0,1
2731,0.7480297989033832,1.0,1
2732,0.7459411454241818,1.0,1
2733,0.7438451298070249,1.0,1
2734,0.7417417727387391,1.0,1
2735,0.7396310949786098,1.0,1
2736,0.737513117358174,1.0,1
2737,0.7353878607810161,1.0,1
2738,0.7332553462225605,1.0,1
2739,0.7311155947298646,1.0,1
2740,0.728968627421411,1.0,1
2741,0.7268144654869024,1.0,1
2742,0.7246531301870465,1.0,1
2743,0.7224846428533497,1.0,1
2744,0.7203090248879069,1.0,1
2745,0.718126297763189,1.0,1
2746,0.7159364830218314,1.0,1
2747,0.7137396022764217,1.0,1
2748,0.7115356772092847,1.0,1
2749,0.7093247295722733,1.0,1
2750,0.7071067811865483,1.0,1
2751,0.7048818539423625,1.0,1
2752,0.7026499697988491,1.0,1
2753,0.7004111507838063,1.0,1
2754,0.6981654189934728,1.0,1
2755,0.6959127965923146,1.0,1
2756,0.6936533058128042,1.0,1
2757,0.691386968955207,1.0,1
2758,0.6891138083873493,1.0,1
2759,0.6868338465444092,1.0,1
2760,0.6845471059286884,1.0,1
2761,0.6822536091093963,1.0,1
2762,0.6799533787224192,1.0,1
2763,0.6776464374701024,1.0,1
2764,0.6753328081210247,1.0,1
2765,0.6730125135097738,1.0,1
2766,0.6706855765367207,1.0,1
2767,0.6683520201677938,1.0,1
2768,0.6660118674342512,1.0,1
2769,0.6636651414324582,1.0,1
2770,0.6613118653236517,1.0,1
2771,0.658952062333717,1.0,1
2772,0.6565857557529566,1.0,1
2773,0.6542129689358613,1.0,1
2774,0.6518337253008792,1.0,1
2775,0.6494480483301842,1.0,1
2776,0.6470559615694437,1.0,1
2777,0.6446574886275909,1.0,1
2778,0.6422526531765841,1.0,1
2779,0.6398414789511783,1.0,1
2780,0.6374239897486897,1.0,1
2781,0.6350002094287608,1.0,1
2782,0.6325701619131248,1.0,1
2783,0.6301338711853696,1.0,1
2784,0.6276913612906997,-1.0,1
2785,0.6252426563357045,-1.0,1
2786,0.622787780488112,-1.0,1
2787,0.6203267579765571,-1.0,1
2788,0.6178596130903342,-1.0,1
2789,0.6153863701791714,-1.0,1
2790,0.6129070536529766,-1.0,1
2791,0.6104216879816028,-1.0,1
2792,0.6079302976946044,-1.0,1
2793,0.605432907381002,-1.0,1
2794,0.6029295416890255,-1.0,1
2795,0.600420225325885,-1.0,1
2796,0.5979049830575185,-1.0,1
2797,0.5953838397083547,-1.0,1
2798,0.5928568201610592,-1.0,1
2799,0.5903239493562946,-1.0,1
2800,0.5877852522924734,-1.0,1
2801,0.5852407540255106,-1.0,1
2802,0.5826904796685767,1.0,1
2803,0.5801344543918502,1.0,1
2804,0.5775727034222671,1.0,1
2805,0.5750052520432782,1.0,1
2806,0.5724321255945907,1.0,1
2807,0.5698533494719237,1.0,1
2808,0.5672689491267566,1.0,1
2809,0.5646789500660774,1.0,1
2810,0.562083377852131,1.0,1
2811,0.5594822581021676,1.0,1
2812,0.5568756164881873,1.0,1
2813,0.5542634787366936,1.0,1
2814,0.5516458706284298,1.0,1
2815,0.5490228179981315,1.0,1
2816,0.5463943467342705,1.0,1
2817,0.5437604827787926,1.0,1
2818,0.5411212521268761,1.0,1
2819,0.5384766808266607,1.0,1
2820,0.5358267949789972,1.0,1
2821,0.5331716207371879,1.0,1
2822,0.5305111843067335,1.0,1
2823,0.5278455119450675,1.0,1
2824,0.5251746299612969,1.0,1
2825,0.5224985647159488,1.0,1
2826,0.5198173426207096,1.0,1
2827,0.5171309901381574,1.0,1
2828,0.5144395337815069,1.0,1
2829,0.511743000114344,1.0,1
2830,0.5090414157503721,1.0,1
2831,0.5063348073531335,1.0,1
2832,0.5036232016357619,1.0,1
2833,0.5009066253607096,1.0,1
2834,0.49818510533949073,1.0,1
2835,0.4954586684324076,1.0,1
2836,0.4927273415482918,1.0,1
2837,0.489991151644237,1.0,1
2838,0.4872501257253329,1.0,1
2839,0.4845042908443987,1.0,1
2840,0.4817536741017162,1.0,1
2841,0.47899830264476057,1.0,1
2842,0.47623820366793884,1.0,1
2843,0.473473404412312,1.0,1
2844,0.47070393216533263,1.0,1
2845,0.4679298142605736,1.0,1
2846,0.46515107807745876,1.0,1
2847,0.46236775104099237,1.0,1
2848,0.4595798606214886,1.0,1
2849,0.45678743433429886,1.0,1
2850,0.4539904997395463,1.0,1
2851,0.45118908444184475,1.0,1
2852,0.44838321609003373,1.0,1
2853,0.44557292237689633,1.0,1
2854,0.4427582310389018,1.0,1
2855,0.4399391698559155,1.0,1
2856,0.4371157666509335,1.0,1
2857,0.43428804928980375,1.0,1
2858,0.4314560456809583,1.0,1
2859,0.42861978377512944,1.0,1
2860,0.42577929156507394,1.0,1
2861,0.4229345970853031,1.0,1
2862,0.4200857284118063,1.0,1
2863,0.4172327136617655,-1.0,1
2864,0.41437558099328453,-1.0,1
2865,0.4115143586051077,-1.0,1
2866,0.4086490747363498,-1.0,1
2867,0.4057797576662009,-1.0,1
2868,0.40290643571366375,-1.0,1
2869,0.4000291372372644,-1.0,1
2870,0.39714789063478045,-1.0,1
2871,0.394262724342951,-1.0,1
2872,0.3913736668372026,-1.0,1
2873,0.38848074663136645,-1.0,1
2874,0.3855839922773971,-1.0,1
2875,0.3826834323650905,-1.0,1
2876,0.379779095521802,-1.0,1
2877,0.37687101041216214,-1.0,1
2878,0.37395920573780006,-1.0,1
2879,0.37104371023705085,-1.0,1
2880,0.368124552684678,-1.0,1
2881,0.365201761891588,-1.0,1
2882,0.3622753667045461,-1.0,1
2883,0.3593453960058912,-1.0,1
2884,0.3564118787132514,-1.0,1
2885,0.35347484377925636,-1.0,1
2886,0.35053432019125846,1.0,1
2887,0.34759033697103664,1.0,1
2888,0.34464292317451684,1.0,1
2889,0.3416921078914833,1.0,1
2890,0.33873792024529153,1.0,1
2891,0.335780389392581,1.0,1
2892,0.3328195445229872,1.0,1
2893,0.32985541485885195,1.0,1
2894,0.3268880296549417,1.0,1
2895,0.3239174181981505,1.0,1
2896,0.32094360980721076,1.0,1
2897,0.31796663383241075,1.0,1
2898,0.3149865196553048,1.0,1
2899,0.31200329668841503,1.0,1
2900,0.3090169943749478,1.0,1
2901,0.30602764218849954,1.0,1
2902,0.30303526963277466,1.0,1
2903,0.30003990624127713,1.0,1
2904,0.297041581577036,1.0,1
2905,0.29404032523230356,1.0,1
2906,0.2910361668282716,1.0,1
2907,0.28802913601476915,1.0,1
2908,0.2850192624699763,1.0,1
2909,0.28200657590012973,1.0,1
2910,0.2789911060392298,1.0,1
2911,0.2759728826487464,1.0,1
2912,0.2729519355173261,1.0,1
2913,0.2699282944604957,1.0,1
2914,0.2669019893203751,1.0,1
2915,0.26387304996537264,1.0,1
2916,0.2608415062898969,1.0,1
2917,0.25780738821405996,1.0,1
2918,0.2547707256833825,1.0,1
2919,0.2517315486684976,1.0,1
2920,0.2486898871648555,1.0,1
2921,0.2456457711924255,1.0,1
2922,0.24259923079540677,1.0,1
2923,0.23955029604192138,1.0,1
2924,0.2364989970237244,1.0,1
2925,0.23344536385590534,1.0,1
2926,0.23038942667659068,1.0,1
2927,0.22733121564664674,1.0,1
2928,0.22427076094938167,1.0,1
2929,0.22120809279024609,1.0,1
2930,0.21814324139654168,1.0,1
2931,0.21507623701711445,1.0,1
2932,0.2120071099220559,1.0,1
2933,0.20893589040241142,-1.0,1
2934,0.20586260876988122,-1.0,1
2935,0.20278729535651258,-1.0,1
2936,0.1997099805144073,-1.0,1
2937,0.1966306946154188,-1.0,1
2938,0.19354946805086093,-1.0,1
2939,0.19046633123119075,-1.0,1
2940,0.18738131458572568,-1.0,1
2941,0.18429444856233282,-1.0,1
2942,0.18120576362713706,-1.0,1
2943,0.17811529026421002,-1.0,1
2944,0.17502305897527612,-1.0,1
2945,0.1719291002794098,-1.0,1
2946,0.16883344471273434,-1.0,1
2947,0.16573612282812036,-1.0,1
2948,0.16263716519488444,-1.0,1
2949,0.15953660239848735,-1.0,1
2950,0.15643446504023034,-1.0,1
2951,0.1533307837369603,-1.0,1
2952,0.15022558912075692,-1.0,1
2953,0.14711891183863743,-1.0,1
2954,0.14401078255225241,-1.0,1
2955,0.1409012319375831,-1.0,1
2956,0.13779029068463872,-1.0,1
2957,0.13467798949715343,-1.0,1
2958,0.13156435909228176,-1.0,1
2959,0.1284494302003023,-1.0,1
2960,0.1253332335643039,-1.0,1
2961,0.12221579993989105,-1.0,1
2962,0.11909716009486979,-1.0,1
2963,0.1159773448089616,1.0,1
2964,0.11285638487348212,1.0,1
2965,0.1097343110910459,1.0,1
2966,0.10661115427525897,1.0,1
2967,0.10348694525042178,1.0,1
2968,0.1003617148512161,1.0,1
2969,0.09723549392240073,1.0,1
2970,0.09410831331851414,1.0,1
2971,0.09098020390356994,1.0,1
2972,0.0878511965507434,1.0,1
2973,0.08472132214207385,1.0,1
2974,0.08159061156815817,1.0,1
2975,0.07845909572784575,1.0,1
2976,0.07532680552793372,1.0,1
2977,0.0721937718828618,1.0,1
2978,0.06906002571440542,1.0,1
2979,0.06592559795137767,1.0,1
2980,0.06279051952931339,1.0,1
2981,0.059654821390170906,1.0,1
2982,0.05651853448202493,1.0,1
2983,0.053381689758761064,1.0,1
2984,0.05024431817977035,1.0,1
2985,0.04710645070964365,1.0,1
2986,0.04396811831786431,1.0,1
2987,0.0408293519785096,1.0,1
2988,0.03769018266993433,1.0,1
2989,0.034550641374472266,1.0,1
2990,0.03141075907812848,1.0,1
2991,0.028270566770273637,1.0,1
2992,0.02513009544333806,1.0,1
2993,0.021989376092505883,1.0,1
2994,0.01884843971540737,1.0,1
2995,0.015707317311820065,1.0,1
2996,0.012566039883352193,1.0,1
2997,0.009424638433145564,1.0,1
2998,0.006283143965558928,1.0,1
2999,0.0031415874858797353,1.0,1
3000,3.6739403974420594e-16,1.0,1
3001,-0.0031415874858790006,-1.0,1
3002,-0.006283143965559969,-1.0,1
3003,-0.00942463843314483,-1.0,1
3004,-0.012566039883351459,-1.0,1
3005,-0.01570731731181933,-1.0,1
3006,-0.01884843971540841,-1.0,1
3007,-0.02198937609250515,-1.0,1
3008,-0.025130095443337323,-1.0,1
3009,-0.0282705667702729,-1.0,1
3010,-0.03141075907812952,-1.0,1
3011,-0.03455064137447153,-1.0,1
3012,-0.037690182669933604,-1.0,1
3013,-0.040829351978508864,-1.0,1
3014,-0.04396811831786535,-1.0,1
3015,-0.047106450709642915,-1.0,1
3016,-0.05024431817976961,-1.0,1
3017,-0.053381689758760335,-1.0,1
3018,-0.056518534482024194,-1.0,1
3019,-0.05965482139017017,-1.0,1
3020,-0.06279051952931265,-1.0,1
3021,-0.06592559795137694,-1.0,1
3022,-0.06906002571440646,-1.0,1
3023,-0.07219377188286107,-1.0,1
3024,-0.07532680552793299,-1.0,1
3025,-0.07845909572784501,-1.0,1
3026,-0.08159061156815743,-1.0,1
3027,-0.08472132214207313,-1.0,1
3028,-0.08785119655074267,-1.0,1
3029,-0.09098020390356922,-1.0,1
3030,-0.09410831331851519,-1.0,1
3031,-0.09723549392240001,-1.0,1
3032,-0.10036171485121537,-1.0,1
3033,-0.10348694525042104,-1.0,1
3034,-0.10661115427526001,-1.0,1
3035,-0.10973431109104516,-1.0,1
3036,-0.11285638487348139,-1.0,1
3037,-0.11597734480896088,-1.0,1
3038,-0.11909716009487081,1.0,1
3039,-0.12221579993989032,1.0,1
3040,-0.12533323356430318,1.0,1
3041,-0.12844943020030158,1.0,1
3042,-0.1315643590922828,1.0,1
3043,-0.1346779894971527,1.0,1
3044,-0.13779029068463797,1.0,1
3045,-0.1409012319375824,1.0,1
3046,-0.14401078255225344,1.0,1
3047,-0.1471189118386367,1.0,1
3048,-0.1502255891207562,1.0,1
3049,-0.15333078373695957,1.0,1
3050,-0.15643446504023137,1.0,1
3051,-0.15953660239848663,1.0,1
3052,-0.16263716519488372,1.0,1
3053,-0.16573612282811964,1.0,1
3054,-0.16883344471273362,1.0,1
3055,-0.17192910027940908,1.0,1
3056,-0.1750230589752754,1.0,1
3057,-0.1781152902642093,1.0,1
3058,-0.18120576362713808,1.0,1
3059,-0.18429444856233382,1.0,1
3060,-0.18738131458572496,1.0,1
3061,-0.19046633123119003,1.0,1
3062,-0.1935494680508602,1.0,1
3063,-0.19663069461541982,1.0,1
3064,-0.19970998051440658,1.0,1
3065,-0.20278729535651185,1.0,1
3066,-0.20586260876988224,1.0,1
3067,-0.20893589040241242,1.0,1
3068,-0.21200710992205518,-1.0,1
3069,-0.21507623701711373,-1.0,1
3070,-0.2181432413965427,-1.0,1
3071,-0.22120809279024709,-1.0,1
3072,-0.22427076094938095,-1.0,1
3073,-0.22733121564664602,-1.0,1
3074,-0.23038942667659,-1.0,1
3075,-0.23344536385590633,-1.0,1
3076,-0.2364989970237237,-1.0,1
3077,-0.23955029604192066,-1.0,1
3078,-0.24259923079540607,-1.0,1
3079,-0.2456457711924265,-1.0,1
3080,-0.24868988716485477,-1.0,1
3081,-0.2517315486684969,-1.0,1
3082,-0.25477072568338177,-1.0,1
3083,-0.2578073882140593,-1.0,1
3084,-0.26084150628989616,-1.0,1
3085,-0.2638730499653719,-1.0,1
3086,-0.2669019893203744,-1.0,1
3087,-0.2699282944604967,-1.0,1
3088,-0.27295193551732544,-1.0,1
3089,-0.27597288264874575,-1.0,1
3090,-0.27899110603922905,-1.0,1
3091,-0.28200657590012906,-1.0,1
3092,-0.28501926246997555,-1.0,1
3093,-0.2880291360147684,-1.0,1
3094,-0.2910361668282709,-1.0,1
3095,-0.29404032523230456,-1.0,1
3096,-0.2970415815770353,-1.0,1
3097,-0.3000399062412764,-1.0,1
3098,-0.303035269632774,-1.0,1
