,sin,squ,param_a
2520,-0.9822872507286887,-1.0,3
2521,-0.9804776233729449,-1.0,3
2522,-0.9785809043254716,-1.0,3
2523,-0.9765972620638246,-1.0,3
2524,-0.9745268727865769,-1.0,3
2525,-0.9723699203976769,-1.0,3
2526,-0.9701265964901059,-1.0,3
2527,-0.9677971003288652,-1.0,3
2528,-0.9653816388332742,-1.0,3
2529,-0.9628804265585876,-1.0,3
2530,-0.9602936856769427,-1.0,3
2531,-0.9576216459576227,-1.0,3
2532,-0.954864544746643,-1.0,3
2533,-0.9520226269456774,-1.0,3
2534,-0.9490961449902939,-1.0,3
2535,-0.9460853588275454,-1.0,3
2536,-0.9429905358928641,-1.0,3
2537,-0.9398119510863201,-1.0,3
2538,-0.9365498867481924,-1.0,3
2539,-0.9332046326338982,-1.0,3
2540,-0.9297764858882519,-1.0,3
2541,-0.9262657510190667,-1.0,3
2542,-0.9226727398701144,-1.0,3
2543,-0.9189977715934219,-1.0,3
2544,-0.9152411726209176,-1.0,3
2545,-0.9114032766354463,-1.0,3
2546,-0.907484424541116,-1.0,3
2547,-0.9034849644330348,-1.0,3
2548,-0.8994052515663705,-1.0,3
2549,-0.8952456483248122,-1.0,3
2550,-0.8910065241883679,-1.0,3
2551,-0.886688255700556,-1.0,3
2552,-0.8822912264349538,-1.0,3
2553,-0.8778158269611217,-1.0,3
2554,-0.8732624548099196,-1.0,3
2555,-0.8686315144381919,-1.0,3
2556,-0.8639234171928353,-1.0,3
2557,-0.8591385812742736,-1.0,3
2558,-0.8542774316992939,-1.0,3
2559,-0.8493404002633166,-1.0,3
2560,-0.8443279255020144,-1.0,3
2561,-0.8392404526523823,-1.0,3
2562,-0.8340784336131731,-1.0,3
2563,-0.8288423269047612,-1.0,3
2564,-0.8235325976284281,-1.0,3
2565,-0.8181497174250234,-1.0,3
2566,-0.8126941644330953,-1.0,3
2567,-0.8071664232463989,-1.0,3
2568,-0.8015669848708765,-1.0,3
2569,-0.7958963466810173,-1.0,3
2570,-0.7901550123756911,-1.0,3
2571,-0.78434349193341,-1.0,3
2572,-0.7784623015670227,-1.0,3
2573,-0.7725119636778651,-1.0,3
2574,-0.7664930068093521,-1.0,3
2575,-0.7604059656000302,-1.0,3
2576,-0.7542513807361045,-1.0,3
2577,-0.7480297989033824,-1.0,3
2578,-0.7417417727387408,-1.0,3
2579,-0.7353878607810141,-1.0,3
2580,-0.7289686274214114,-1.0,3
2581,-0.7224846428533513,-1.0,3
2582,-0.7159364830218319,-1.0,3
2583,-0.7093247295722738,-1.0,3
2584,-0.7026499697988483,-1.0,3
2585,-0.6959127965923151,-1.0,3
2586,-0.6891138083873509,-1.0,3
2587,-0.6822536091093955,-1.0,3
2588,-0.6753328081210251,-1.0,3
2589,-0.6683520201677929,-1.0,3
2590,-0.6613118653236535,-1.0,3
2591,-0.6542129689358591,-1.0,3
2592,-0.6470559615694442,-1.0,3
2593,-0.6398414789511802,-1.0,3
2594,-0.6325701619131252,-1.0,3
2595,-0.625242656335705,-1.0,3
2596,-0.6178596130903332,-1.0,3
2597,-0.6104216879816033,-1.0,3
2598,-0.6029295416890273,-1.0,3
2599,-0.5953838397083538,-1.0,3
2600,-0.5877852522924739,-1.0,3
2601,-0.5801344543918492,-1.0,3
2602,-0.5724321255945927,-1.0,3
2603,-0.5646789500660749,-1.0,3
2604,-0.5568756164881878,-1.0,3
2605,-0.5490228179981335,-1.0,3
2606,-0.5411212521268766,-1.0,3
2607,-0.5331716207371884,-1.0,3
2608,-0.5251746299612945,-1.0,3
2609,-0.517130990138158,-1.0,3
2610,-0.5090414157503741,-1.0,3
2611,-0.5009066253607086,-1.0,3
2612,-0.49272734154829234,-1.0,3
2613,-0.4845042908443977,-1.0,3
2614,-0.47623820366794095,-1.0,3
2615,-0.467929814260571,-1.0,3
2616,-0.4595798606214876,-1.0,3
2617,-0.45118908444184685,-1.0,3
2618,-0.4427582310389023,-1.0,3
2619,-0.4342880492898043,-1.0,3
2620,-0.42577929156507127,-1.0,3
2621,-0.41723271366176606,-1.0,3
2622,-0.408649074736352,-1.0,3
2623,-0.40002913723726335,-1.0,3
2624,-0.39137366683720315,-1.0,3
2625,-0.38268343236508945,-1.0,3
2626,-0.3739592057378023,-1.0,3
2627,-0.36520176189158526,-1.0,3
2628,-0.35641187871325036,-1.0,3
2629,-0.3475903369710389,-1.0,3
2630,-0.33873792024529215,-1.0,3
2631,-0.3298554148588525,-1.0,3
2632,-0.320943609807208,-1.0,3
2633,-0.3120032966884156,-1.0,3
2634,-0.30303526963277694,-1.0,3
2635,-0.29404032523230245,-1.0,3
2636,-0.28501926246997683,-1.0,3
2637,-0.2759728826487453,-1.0,3
2638,-0.2669019893203774,-1.0,3
2639,-0.25780738821405713,-1.0,3
2640,-0.24868988716485435,-1.0,3
2641,-0.23955029604192368,-1.0,3
2642,-0.2303894266765913,-1.0,3
2643,-0.22120809279024667,-1.0,3
2644,-0.21200710992205302,-1.0,3
2645,-0.2027872953565132,-1.0,3
2646,-0.19354946805086326,-1.0,3
2647,-0.18429444856233165,-1.0,3
2648,-0.17502305897527673,-1.0,3
2649,-0.1657361228281192,-1.0,3
2650,-0.1564344650402327,-1.0,3
2651,-0.14711891183863454,-1.0,3
2652,-0.13779029068463755,-1.0,3
2653,-0.12844943020030467,-1.0,3
2654,-0.11909716009487038,-1.0,3
2655,-0.10973431109104474,-1.0,3
2656,-0.10036171485121317,-1.0,3
2657,-0.09098020390357055,-1.0,3
2658,-0.08159061156816054,-1.0,3
2659,-0.07219377188285886,-1.0,3
2660,-0.062790519529314,-1.0,3
2661,-0.053381689758759905,-1.0,3
2662,-0.0439681183178667,-1.0,3
2663,-0.034550641374469324,-1.0,3
2664,-0.025130095443336893,-1.0,3
2665,-0.015707317311822455,-1.0,3
2666,-0.00628314396555954,-1.0,3
2667,0.0031415874858801646,1.0,3
2668,0.0125660398833544,1.0,3
2669,0.021989376092504537,1.0,3
2670,0.031410759078125364,1.0,3
2671,0.040829351978511806,1.0,3
2672,0.050244318179769,1.0,3
2673,0.05965482139017133,1.0,3
2674,0.06906002571440407,1.0,3
2675,0.07845909572784796,1.0,3
2676,0.08785119655074382,1.0,3
2677,0.09723549392239762,1.0,3
2678,0.1066111542752594,1.0,3
2679,0.11597734480896203,1.0,3
2680,0.1253332335643061,1.0,3
2681,0.1346779894971521,1.0,3
2682,0.14401078255224933,1.0,3
2683,0.1533307837369625,1.0,3
2684,0.1626371651948831,1.0,3
2685,0.17192910027941025,1.0,3
2686,0.18120576362713572,1.0,3
2687,0.19046633123119291,1.0,3
2688,0.19970998051440772,1.0,3
2689,0.2089358904024101,1.0,3
2690,0.21814324139654212,1.0,3
2691,0.2273312156466437,1.0,3
2692,0.23649899702372656,1.0,3
2693,0.24564577119242592,1.0,3
2694,0.25477072568337944,1.0,3
2695,0.26387304996537136,1.0,3
2696,0.27295193551732483,1.0,3
2697,0.2820065759001302,1.0,3
2698,0.2910361668282703,1.0,3
2699,0.30003990624127247,1.0,3
2700,0.3090169943749482,1.0,3
2701,0.3179666338324095,1.0,3
2702,0.3268880296549421,1.0,3
2703,0.33578038939257804,1.0,3
2704,0.34464292317451894,1.0,3
2705,0.35347484377925675,1.0,3
2706,0.36227536670454313,1.0,3
2707,0.3710437102370496,1.0,3
2708,0.3797790955218008,1.0,3
2709,0.3884807466313669,1.0,3
2710,0.39714789063477923,1.0,3
2711,0.4057797576661964,1.0,3
2712,0.4143755809932849,1.0,3
2713,0.4229345970853019,1.0,3
2714,0.4314560456809587,1.0,3
2715,0.43993916985591275,1.0,3
2716,0.4483832160900341,1.0,3
2717,0.4567874343342992,1.0,3
2718,0.465151078077456,1.0,3
2719,0.47347340441231084,1.0,3
2720,0.48175367410171505,1.0,3
2721,0.4899911516442374,1.0,3
2722,0.49818510533948956,1.0,3
2723,0.5063348073531292,1.0,3
2724,0.5144395337815072,1.0,3
2725,0.5224985647159476,1.0,3
2726,0.5305111843067338,1.0,3
2727,0.538476680826658,1.0,3
2728,0.5463943467342709,1.0,3
2729,0.5542634787366939,1.0,3
2730,0.5620833778521285,1.0,3
2731,0.5698533494719226,1.0,3
2732,0.5775727034222674,1.0,3
2733,0.5852407540255109,1.0,3
2734,0.5928568201610581,1.0,3
2735,0.600420225325881,1.0,3
2736,0.6079302976946062,1.0,3
2737,0.6153863701791704,1.0,3
2738,0.6227877804881123,1.0,3
2739,0.6301338711853671,1.0,3
2740,0.6374239897486914,1.0,3
2741,0.6446574886275912,1.0,3
2742,0.6518337253008768,1.0,3
2743,0.658952062333716,1.0,3
2744,0.6660118674342516,1.0,3
2745,0.6730125135097741,1.0,3
2746,0.6799533787224182,1.0,3
2747,0.6868338465444056,1.0,3
2748,0.6936533058128057,1.0,3
2749,0.7004111507838054,1.0,3
2750,0.7071067811865475,1.0,3
2751,0.7137396022764195,1.0,3
2752,0.7203090248879085,1.0,3
2753,0.7268144654869028,1.0,3
2754,0.7332553462225584,1.0,3
2755,0.7396310949786088,1.0,3
2756,0.7459411454241821,1.0,3
2757,0.7521849370641122,1.0,3
2758,0.758361915288721,1.0,3
2759,0.7644715314230893,1.0,3
2760,0.7705132427757899,1.0,3
2761,0.7764865126870778,1.0,3
2762,0.7823908105765881,1.0,3
2763,0.7882256119904385,1.0,3
2764,0.7939903986478367,1.0,3
2765,0.7996846584870905,1.0,3
2766,0.8053078857111206,1.0,3
2767,0.8108595808323728,1.0,3
2768,0.8163392507171839,1.0,3
2769,0.8217464086295909,1.0,3
2770,0.8270805742745612,1.0,3
2771,0.8323412738406615,1.0,3
2772,0.8375280400421423,1.0,3
2773,0.8426404121604316,1.0,3
2774,0.8476779360850832,1.0,3
2775,0.852640164354091,1.0,3
2776,0.8575266561936535,1.0,3
2777,0.862336977557304,1.0,3
2778,0.8670707011644889,1.0,3
2779,0.8717274065385083,1.0,3
2780,0.8763066800438636,1.0,3
2781,0.8808081149230041,1.0,3
2782,0.8852313113324547,1.0,3
2783,0.8895758763783363,1.0,3
2784,0.8938414241512643,1.0,3
2785,0.8980275757606151,1.0,3
2786,0.9021339593682028,1.0,3
2787,0.9061602102212889,1.0,3
2788,0.9101059706849967,1.0,3
2789,0.9139708902740612,1.0,3
2790,0.9177546256839803,1.0,3
2791,0.921456840821498,1.0,3
2792,0.925077206834458,1.0,3
2793,0.9286154021410178,1.0,3
2794,0.9320711124582106,1.0,3
2795,0.9354440308298662,1.0,3
2796,0.9387338576538745,1.0,3
2797,0.9419403007087903,1.0,3
2798,0.9450630751798049,1.0,3
2799,0.9481019036840312,1.0,3
2800,0.9510565162951543,1.0,3
2801,0.9539266505673936,1.0,3
2802,0.9567120515588299,1.0,3
2803,0.9594124718540425,1.0,3
2804,0.9620276715860859,1.0,3
2805,0.9645574184577984,1.0,3
2806,0.9670014877624348,1.0,3
2807,0.9693596624036285,1.0,3
2808,0.9716317329146743,1.0,3
2809,0.9738174974771286,1.0,3
2810,0.9759167619387474,1.0,3
2811,0.9779293398307214,1.0,3
2812,0.9798550523842474,1.0,3
2813,0.9816937285463989,1.0,3
2814,0.9834452049953293,1.0,3
2815,0.9851093261547738,1.0,3
2816,0.9866859442078675,1.0,3
2817,0.9881749191102808,1.0,3
2818,0.9895761186026508,1.0,3
2819,0.9908894182223388,1.0,3
2820,0.9921147013144775,1.0,3
2821,0.9932518590423393,1.0,3
2822,0.9943007903969989,1.0,3
2823,0.9952614022063081,1.0,3
2824,0.9961336091431724,1.0,3
2825,0.996917333733128,1.0,3
2826,0.9976125063612251,1.0,3
2827,0.9982190652782117,1.0,3
2828,0.9987369566060174,1.0,3
2829,0.9991661343425402,1.0,3
2830,0.9995065603657315,1.0,3
2831,0.999758204436984,1.0,3
2832,0.9999210442038161,1.0,3
2833,0.9999950652018582,1.0,3
2834,0.9999802608561371,1.0,3
2835,0.9998766324816606,1.0,3
2836,0.9996841892833,1.0,3
2837,0.9994029483549729,1.0,3
2838,0.9990329346781248,1.0,3
2839,0.9985741811195098,1.0,3
2840,0.9980267284282718,1.0,3
2841,0.9973906252323236,1.0,3
2842,0.99666592803403,1.0,3
2843,0.9958527012051857,1.0,3
2844,0.9949510169813004,1.0,3
2845,0.9939609554551798,1.0,3
2846,0.9928826045698136,1.0,3
2847,0.9917160601105631,1.0,3
2848,0.9904614256966513,1.0,3
2849,0.9891188127719618,1.0,3
2850,0.987688340595138,1.0,3
2851,0.986170136228989,1.0,3
2852,0.9845643345292059,1.0,3
2853,0.982871078132379,1.0,3
2854,0.9810905174433342,1.0,3
2855,0.9792228106217656,1.0,3
2856,0.9772681235681938,1.0,3
2857,0.9752266299092236,1.0,3
2858,0.9730985109821264,1.0,3
2859,0.9708839558187314,1.0,3
2860,0.9685831611286313,1.0,3
2861,0.9661963312817146,1.0,3
2862,0.9637236782900102,1.0,3
2863,0.9611654217888521,1.0,3
2864,0.9585217890173767,1.0,3
2865,0.9557930147983297,1.0,3
2866,0.952979341517219,1.0,3
2867,0.9500810191007716,1.0,3
2868,0.9470983049947449,1.0,3
2869,0.94403146414105,1.0,3
2870,0.9408807689542252,1.0,3
2871,0.9376464992972363,1.0,3
2872,0.9343289424566122,1.0,3
2873,0.9309283931169355,1.0,3
2874,0.9274451533346607,1.0,3
2875,0.923879532511287,1.0,3
2876,0.9202318473658715,1.0,3
2877,0.9165024219068972,1.0,3
2878,0.9126915874035031,1.0,3
2879,0.9087996823560398,1.0,3
2880,0.9048270524660202,1.0,3
2881,0.9007740506053983,1.0,3
2882,0.8966410367852355,1.0,3
2883,0.8924283781237187,1.0,3
2884,0.8881364488135448,1.0,3
2885,0.8837656300886931,1.0,3
2886,0.8793163101905553,1.0,3
2887,0.874788884333453,1.0,3
2888,0.8701837546695271,1.0,3
2889,0.865501330253018,1.0,3
2890,0.8607420270039439,1.0,3
2891,0.8559062676711326,1.0,3
2892,0.8509944817946927,1.0,3
2893,0.8460071056678424,1.0,3
2894,0.8409445822981687,1.0,3
2895,0.8358073613682712,1.0,3
2896,0.8305958991958129,1.0,3
2897,0.8253106586929992,1.0,3
2898,0.8199521093254513,1.0,3
2899,0.8145207270705097,1.0,3
2900,0.8090169943749491,1.0,3
2901,0.8034414001121265,1.0,3
2902,0.7977944395385713,1.0,3
2903,0.7920766142499666,1.0,3
2904,0.7862884321366199,1.0,3
2905,0.78043040733833,1.0,3
2906,0.7745030601987334,1.0,3
2907,0.7685069172190776,1.0,3
2908,0.7624425110114481,1.0,3
2909,0.7563103802514715,1.0,3
2910,0.7501110696304583,1.0,3
2911,0.7438451298070253,1.0,3
2912,0.7375131173581758,1.0,3
2913,0.7311155947298628,1.0,3
2914,0.7246531301870469,1.0,3
2915,0.7181262977631883,1.0,3
2916,0.7115356772092865,1.0,3
2917,0.7048818539423617,1.0,3
2918,0.6981654189934721,1.0,3
2919,0.6913869689552076,1.0,3
2920,0.684547105928689,1.0,3
2921,0.6776464374701017,1.0,3
2922,0.6706855765367186,1.0,3
2923,0.6636651414324587,1.0,3
2924,0.6565857557529585,1.0,3
2925,0.6494480483301821,1.0,3
2926,0.6422526531765846,1.0,3
2927,0.63500020942876,1.0,3
2928,0.6276913612907017,1.0,3
2929,0.6203267579765535,1.0,3
2930,0.6129070536529758,1.0,3
2931,0.6054329073810025,1.0,3
2932,0.5979049830575192,1.0,3
2933,0.5903239493562938,1.0,3
2934,0.5826904796685743,1.0,3
2935,0.5750052520432788,1.0,3
2936,0.5672689491267586,1.0,3
2937,0.5594822581021652,1.0,3
2938,0.5516458706284304,1.0,3
2939,0.5437604827787917,1.0,3
2940,0.5358267949789979,1.0,3
2941,0.5278455119450636,1.0,3
2942,0.5198173426207087,1.0,3
2943,0.5117430001143461,1.0,3
2944,0.503623201635761,1.0,3
2945,0.49545866843240977,1.0,3
2946,0.48725012572533044,1.0,3
2947,0.47899830264476123,1.0,3
2948,0.47070393216533485,1.0,3
2949,0.46236775104099304,1.0,3
2950,0.45399049973954697,1.0,3
2951,0.4455729223768954,1.0,3
2952,0.43711576665093416,1.0,3
2953,0.4286197837751317,1.0,3
2954,0.42008572841180536,1.0,3
2955,0.41151435860511,1.0,3
2956,0.4029064357136628,1.0,3
2957,0.39426272434295334,1.0,3
2958,0.3855839922773945,1.0,3
2959,0.3768710104121628,1.0,3
2960,0.3681245526846803,1.0,3
2961,0.35934539600589194,1.0,3
2962,0.35053432019125913,1.0,3
2963,0.3416921078914823,1.0,3
2964,0.3328195445229879,1.0,3
2965,0.3239174181981529,1.0,3
2966,0.3149865196553038,1.0,3
2967,0.3060276421885019,1.0,3
2968,0.29704158157703503,1.0,3
2969,0.28802913601477154,1.0,3
2970,0.27899110603922705,1.0,3
2971,0.26992829446049643,1.0,3
2972,0.26084150628989927,1.0,3
2973,0.2517315486684983,1.0,3
2974,0.2425992307954075,1.0,3
2975,0.2334453638559043,1.0,3
2976,0.2242707609493824,1.0,3
2977,0.2150762370171169,1.0,3
2978,0.20586260876988022,1.0,3
2979,0.19663069461542126,1.0,3
2980,0.18738131458572466,1.0,3
2981,0.1781152902642125,1.0,3
2982,0.16883344471273157,1.0,3
2983,0.15953660239848633,1.0,3
2984,0.1502255891207594,1.0,3
2985,0.14090123193758383,1.0,3
2986,0.1315643590922825,1.0,3
2987,0.12221579993988825,1.0,3
2988,0.11285638487348285,1.0,3
2989,0.10348694525042604,1.0,3
2990,0.09410831331851312,1.0,3
2991,0.08472132214207459,1.0,3
2992,0.07532680552793268,1.0,3
2993,0.06592559795138017,1.0,3
2994,0.05651853448202211,1.0,3
2995,0.04710645070964261,1.0,3
2996,0.037690182669936845,1.0,3
2997,0.028270566770274373,1.0,3
2998,0.018848439715408106,1.0,3
2999,0.009424638433142746,1.0,3
3000,1.102182119232618e-15,-1.0,3
3001,-0.009424638433140542,-1.0,3
3002,-0.018848439715409452,-1.0,3
3003,-0.02827056677027217,-1.0,3
3004,-0.037690182669934645,-1.0,3
3005,-0.0471064507096404,-1.0,3
3006,-0.056518534482027004,-1.0,3
3007,-0.06592559795137798,-1.0,3
3008,-0.07532680552793049,-1.0,3
3009,-0.0847213221420724,-1.0,3
3010,-0.09410831331851445,-1.0,3
3011,-0.10348694525042385,-1.0,3
3012,-0.11285638487348065,-1.0,3
3013,-0.12221579993988607,-1.0,3
3014,-0.13156435909228384,-1.0,3
3015,-0.14090123193758164,-1.0,3
3016,-0.15022558912075723,-1.0,3
3017,-0.15953660239848413,-1.0,3
3018,-0.1688334447127364,-1.0,3
3019,-0.1781152902642103,-1.0,3
3020,-0.1873813145857225,-1.0,3
3021,-0.1966306946154191,-1.0,3
3022,-0.20586260876988152,-1.0,3
3023,-0.21507623701711473,-1.0,3
3024,-0.22427076094938025,-1.0,3
3025,-0.23344536385590217,-1.0,3
3026,-0.2425992307954088,-1.0,3
3027,-0.2517315486684962,-1.0,3
3028,-0.26084150628989716,-1.0,3
3029,-0.26992829446049427,-1.0,3
3030,-0.2789911060392318,-1.0,3
3031,-0.2880291360147694,-1.0,3
3032,-0.2970415815770329,-1.0,3
3033,-0.30602764218849987,-1.0,3
3034,-0.31498651965530505,-1.0,3
3035,-0.3239174181981508,-1.0,3
3036,-0.3328195445229858,-1.0,3
3037,-0.34169210789148025,-1.0,3
3038,-0.3505343201912604,-1.0,3
3039,-0.3593453960058899,-1.0,3
3040,-0.36812455268467825,-1.0,3
3041,-0.37687101041216076,-1.0,3
3042,-0.38558399227739903,-1.0,3
3043,-0.3942627243429513,-1.0,3
3044,-0.4029064357136608,-1.0,3
3045,-0.411514358605108,-1.0,3
3046,-0.4200857284118066,-1.0,3
3047,-0.4286197837751297,-1.0,3
3048,-0.43711576665093216,-1.0,3
3049,-0.44557292237689344,-1.0,3
3050,-0.4539904997395482,-1.0,3
3051,-0.46236775104099104,-1.0,3
3052,-0.4707039321653329,-1.0,3
3053,-0.4789983026447593,-1.0,3
3054,-0.4872501257253347,-1.0,3
3055,-0.4954586684324079,-1.0,3
3056,-0.5036232016357591,-1.0,3
3057,-0.5117430001143443,-1.0,3
3058,-0.5198173426207098,-1.0,3
3059,-0.5278455119450678,-1.0,3
3060,-0.535826794978996,-1.0,3
3061,-0.5437604827787899,-1.0,3
3062,-0.5516458706284316,-1.0,3
3063,-0.5594822581021663,-1.0,3
3064,-0.5672689491267568,-1.0,3
3065,-0.575005252043277,-1.0,3
3066,-0.5826904796685783,-1.0,3
3067,-0.590323949356295,-1.0,3
3068,-0.5979049830575174,-1.0,3
3069,-0.6054329073810009,-1.0,3
3070,-0.6129070536529768,-1.0,3
3071,-0.6203267579765573,-1.0,3
3072,-0.6276913612906999,-1.0,3
3073,-0.6350002094287582,-1.0,3
3074,-0.642252653176583,-1.0,3
3075,-0.6494480483301831,-1.0,3
3076,-0.6565857557529569,-1.0,3
3077,-0.6636651414324571,-1.0,3
3078,-0.6706855765367169,-1.0,3
3079,-0.6776464374701027,-1.0,3
3080,-0.6845471059286873,-1.0,3
3081,-0.6913869689552059,-1.0,3
3082,-0.6981654189934705,-1.0,3
3083,-0.7048818539423627,-1.0,3
3084,-0.7115356772092849,-1.0,3
3085,-0.7181262977631867,-1.0,3
3086,-0.7246531301870454,-1.0,3
3087,-0.7311155947298636,-1.0,3
3088,-0.7375131173581743,-1.0,3
3089,-0.7438451298070239,-1.0,3
3090,-0.7501110696304568,-1.0,3
3091,-0.7563103802514723,-1.0,3
3092,-0.7624425110114467,-1.0,3
3093,-0.7685069172190763,-1.0,3
3094,-0.7745030601987319,-1.0,3
3095,-0.7804304073383309,-1.0,3
3096,-0.7862884321366186,-1.0,3
3097,-0.7920766142499652,-1.0,3
3098,-0.79779443953857,-1.0,3
3099,-0.8034414001121273,-1.0,3
3100,-0.8090169943749478,-1.0,3
3101,-0.8145207270705084,-1.0,3
3102,-0.81995210932545,-1.0,3
3103,-0.8253106586929999,-1.0,3
3104,-0.8305958991958117,-1.0,3
3105,-0.8358073613682699,-1.0,3
3106,-0.8409445822981675,-1.0,3
3107,-0.8460071056678432,-1.0,3
3108,-0.8509944817946916,-1.0,3
3109,-0.8559062676711315,-1.0,3
3110,-0.8607420270039428,-1.0,3
3111,-0.8655013302530188,-1.0,3
3112,-0.870183754669526,-1.0,3
3113,-0.8747888843334519,-1.0,3
3114,-0.8793163101905543,-1.0,3
3115,-0.8837656300886938,-1.0,3
3116,-0.8881364488135438,-1.0,3
3117,-0.8924283781237177,-1.0,3
3118,-0.8966410367852347,-1.0,3
3119,-0.900774050605399,-1.0,3
3120,-0.9048270524660194,-1.0,3
3121,-0.9087996823560389,-1.0,3
3122,-0.9126915874035022,-1.0,3
3123,-0.9165024219068978,-1.0,3
3124,-0.9202318473658706,-1.0,3
3125,-0.9238795325112862,-1.0,3
3126,-0.9274451533346598,-1.0,3
3127,-0.930928393116936,-1.0,3
3128,-0.9343289424566115,-1.0,3
3129,-0.9376464992972355,-1.0,3
3130,-0.9408807689542246,-1.0,3
3131,-0.9440314641410504,-1.0,3
3132,-0.9470983049947441,-1.0,3
3133,-0.9500810191007709,-1.0,3
3134,-0.9529793415172183,-1.0,3
3135,-0.95579301479833,-1.0,3
3136,-0.9585217890173762,-1.0,3
3137,-0.9611654217888514,-1.0,3
3138,-0.9637236782900096,-1.0,3
3139,-0.9661963312817149,-1.0,3
3140,-0.9685831611286307,-1.0,3
3141,-0.9708839558187309,-1.0,3
3142,-0.973098510982126,-1.0,3
3143,-0.9752266299092238,-1.0,3
3144,-0.9772681235681934,-1.0,3
3145,-0.9792228106217652,-1.0,3
3146,-0.9810905174433338,-1.0,3
3147,-0.9828710781323792,-1.0,3
3148,-0.9845643345292056,-1.0,3
3149,-0.9861701362289886,-1.0,3
3150,-0.9876883405951377,-1.0,3
3151,-0.9891188127719619,-1.0,3
3152,-0.990461425696651,-1.0,3
3153,-0.9917160601105628,-1.0,3
3154,-0.9928826045698134,-1.0,3
3155,-0.9939609554551799,-1.0,3
3156,-0.9949510169813002,-1.0,3
3157,-0.9958527012051854,-1.0,3
3158,-0.9966659280340298,-1.0,3
3159,-0.9973906252323236,-1.0,3
3160,-0.9980267284282717,-1.0,3
3161,-0.9985741811195097,-1.0,3
3162,-0.9990329346781247,-1.0,3
3163,-0.9994029483549729,-1.0,3
3164,-0.9996841892832999,-1.0,3
3165,-0.9998766324816606,-1.0,3
3166,-0.9999802608561371,-1.0,3
3167,-0.9999950652018582,-1.0,3
3168,-0.9999210442038161,-1.0,3
3169,-0.999758204436984,-1.0,3
3170,-0.9995065603657316,-1.0,3
3171,-0.9991661343425401,-1.0,3
3172,-0.9987369566060175,-1.0,3
3173,-0.9982190652782119,-1.0,3
3174,-0.9976125063612252,-1.0,3
3175,-0.9969173337331279,-1.0,3
3176,-0.9961336091431726,-1.0,3
3177,-0.9952614022063083,-1.0,3
3178,-0.9943007903969991,-1.0,3
3179,-0.9932518590423391,-1.0,3
3180,-0.9921147013144779,-1.0,3
3181,-0.990889418222339,-1.0,3
3182,-0.9895761186026512,-1.0,3
3183,-0.9881749191102805,-1.0,3
3184,-0.9866859442078679,-1.0,3
3185,-0.9851093261547741,-1.0,3
3186,-0.9834452049953297,-1.0,3
3187,-0.9816937285463987,-1.0,3
3188,-0.9798550523842471,-1.0,3
3189,-0.9779293398307218,-1.0,3
3190,-0.9759167619387479,-1.0,3
3191,-0.9738174974771283,-1.0,3
3192,-0.971631732914674,-1.0,3
3193,-0.969359662403629,-1.0,3
3194,-0.9670014877624353,-1.0,3
3195,-0.9645574184577981,-1.0,3
3196,-0.9620276715860856,-1.0,3
3197,-0.9594124718540432,-1.0,3
3198,-0.9567120515588304,-1.0,3
3199,-0.9539266505673932,-1.0,3
3200,-0.951056516295154,-1.0,3
3201,-0.948101903684032,-1.0,3
3202,-0.9450630751798056,-1.0,3
3203,-0.941940300708791,-1.0,3
3204,-0.9387338576538741,-1.0,3
3205,-0.9354440308298669,-1.0,3
3206,-0.9320711124582114,-1.0,3
3207,-0.9286154021410187,-1.0,3
3208,-0.9250772068344576,-1.0,3
3209,-0.9214568408214989,-1.0,3
3210,-0.9177546256839811,-1.0,3
3211,-0.9139708902740621,-1.0,3
3212,-0.9101059706849961,-1.0,3
3213,-0.9061602102212898,-1.0,3
3214,-0.9021339593682038,-1.0,3
3215,-0.8980275757606161,-1.0,3
3216,-0.8938414241512638,-1.0,3
3217,-0.8895758763783373,-1.0,3
3218,-0.8852313113324557,-1.0,3
3219,-0.8808081149230053,-1.0,3
3220,-0.8763066800438629,-1.0,3
3221,-0.8717274065385094,-1.0,3
3222,-0.86707070116449,-1.0,3
3223,-0.8623369775573051,-1.0,3
3224,-0.8575266561936528,-1.0,3
3225,-0.8526401643540922,-1.0,3
3226,-0.8476779360850845,-1.0,3
3227,-0.8426404121604328,-1.0,3
3228,-0.8375280400421417,-1.0,3
3229,-0.8323412738406627,-1.0,3
3230,-0.8270805742745624,-1.0,3
3231,-0.8217464086295921,-1.0,3
3232,-0.8163392507171832,-1.0,3
3233,-0.8108595808323741,-1.0,3
3234,-0.8053078857111219,-1.0,3
3235,-0.7996846584870918,-1.0,3
3236,-0.7939903986478359,-1.0,3
3237,-0.78822561199044,-1.0,3
3238,-0.7823908105765894,-1.0,3
3239,-0.7764865126870792,-1.0,3
3240,-0.770513242775789,-1.0,3
3241,-0.7644715314230907,-1.0,3
3242,-0.7583619152887224,-1.0,3
3243,-0.7521849370641136,-1.0,3
3244,-0.7459411454241812,-1.0,3
3245,-0.7396310949786103,-1.0,3
3246,-0.7332553462225598,-1.0,3
3247,-0.7268144654869043,-1.0,3
3248,-0.720309024887905,-1.0,3
3249,-0.7137396022764211,-1.0,3
3250,-0.707106781186549,-1.0,3
3251,-0.700411150783807,-1.0,3
3252,-0.6936533058128047,-1.0,3
3253,-0.6868338465444072,-1.0,3
3254,-0.6799533787224199,-1.0,3
